path,prompt,short_prompt,labels,image_1_caption,image_2_caption,image_3_caption,resolution,aspect_ratio,fps,duration
clips/A young lady and a kitten.mp4,"People: woman. Animals: cat. Nature: sunlight, trees. Objects: dress, columns, stone steps, stone column. Actions: sitting, looking, petting. Emotions: serenity, happiness, joy. Scenes: outdoor, historical site, garden. Concepts: tranquility, companionship, interaction","People: woman. Animals: cat. Nature: sunlight, trees. Objects: dress, columns, stone steps, stone co...","woman, cat, sunlight, trees, dress, columns, stone steps, stone column, sitting, looking, petting, serenity, happiness, joy, outdoor, historical site, garden, tranquility, companionship, interaction","A young woman in a flowing, off-shoulder dress sits gracefully on stone steps beside a tabby cat. Sunlight filters through ancient columns, casting a warm glow on the serene scene.","A young woman in a flowing, light-colored dress sits beside a stone column, gently petting a tabby cat. Sunlight filters through the trees, casting soft rays around them, creating a serene and enchanting atmosphere.",,1080x1920,9:16,30.0,5s
clips/Guardião das sombras.mp4,"People: cloaked figure, ethereal figure. Objects: cloak, energy, glowing energy, light patterns. Actions: standing, glowing. Emotions: mysterious, intense, powerful. Scenes: supernatural, mystical. Concepts: power, mystery, energy, aura, luminescence","People: cloaked figure, ethereal figure. Objects: cloak, energy, glowing energy, light patterns. Act...","cloaked figure, ethereal figure, cloak, energy, glowing energy, light patterns, standing, glowing, mysterious, intense, powerful, supernatural, mystical, power, mystery, energy, aura, luminescence","A mysterious, cloaked figure stands amidst swirling energy, with glowing eyes piercing through the darkness. The figure appears to be composed of an ethereal, blue energy, giving it a spectral and otherworldly presence.","A mysterious, ethereal figure stands amidst swirling energy, its form composed of vibrant, glowing blue light. The figure's eyes emit an intense luminescence, creating an aura of power and enigma. The background is filled with dynamic, flowing patterns, enhancing the otherworldly atmosphere.",,1080x1920,9:16,30.0,5s
clips/Jaguar F Type.mp4,"Objects: sports car, road, debris. Nature: lightning, clouds, storm clouds. Actions: parked, lightning strike. Emotions: intensity, drama. Scenes: night, storm, thunderstorm. Concepts: power, drama, speed, danger","Objects: sports car, road, debris. Nature: lightning, clouds, storm clouds. Actions: parked, lightni...","sports car, road, debris, lightning, clouds, storm clouds, parked, lightning strike, intensity, drama, night, storm, thunderstorm, power, drama, speed, danger","A sleek sports car is parked on a wet road under a dramatic sky. Lightning illuminates the scene, casting a vibrant pink hue across the landscape. The car's glossy surface reflects the intense colors of the stormy backdrop.","A sleek sports car is parked on a wet road under a dramatic sky lit by a vibrant lightning bolt. The scene is bathed in a striking red hue, creating an intense and dynamic atmosphere. Broken debris is scattered on the ground, adding to the scene's dramatic tension.",,1152x1760,36:55,30.0,5s
clips/Cafe.mp4,"People: miniature figures, hand, miniature workers. Objects: ladder, plate, coffee glass, caramel, coffee beans. Actions: pouring, construction, constructing, maintaining. Emotions: playful, whimsical. Scenes: miniature scene, construction theme, surreal, imaginative. Concepts: creativity, illusion, miniature world, coffee construction","People: miniature figures, hand, miniature workers. Objects: ladder, plate, coffee glass, caramel, c...","miniature figures, hand, miniature workers, ladder, plate, coffee glass, caramel, coffee beans, pouring, construction, constructing, maintaining, playful, whimsical, miniature scene, construction theme, surreal, imaginative, creativity, illusion, miniature world, coffee construction","A whimsical scene depicts miniature workers surrounding a large glass of coffee, with one hand pouring caramel into the drink. The tiny figures are positioned on ladders and around the plate, creating the illusion of a construction site.","A whimsical scene features miniature workers surrounding a steaming glass of coffee placed on a plate. The tiny figures, equipped with ladders and tools, appear to be constructing or maintaining the coffee setup, adding a playful touch to the image. The setting is surreal, blending everyday objects with imaginative elements.",,720x1280,9:16,30.0,5s
clips/Just a chill Koala.mp4,"Animals: koala. Nature: forest, trees. Objects: hammock, sunglasses, plaid shirt, drink, straw. Actions: relaxing, sipping, making peace sign. Emotions: cheerful, relaxed, calm, playful. Scenes: sunlit, forest setting, forest. Concepts: leisure, whimsy, humor","Animals: koala. Nature: forest, trees. Objects: hammock, sunglasses, plaid shirt, drink, straw. Acti...","koala, forest, trees, hammock, sunglasses, plaid shirt, drink, straw, relaxing, sipping, making peace sign, cheerful, relaxed, calm, playful, sunlit, forest setting, forest, leisure, whimsy, humor","A cute koala wearing sunglasses and a plaid shirt relaxes in a hammock, sipping a drink through a straw. The scene is set in a sunlit forest, with warm, golden light filtering through the trees.","A koala wearing sunglasses relaxes in a hammock, sipping a drink through a straw. The koala is dressed in a plaid shirt and is making a peace sign with its paw. The scene is set in a sunlit forest, creating a warm and serene atmosphere.",,1080x1920,9:16,30.0,5s
clips/Hatsune Miku rabbit.mp4,"People: person. Animals: rabbits. Objects: lace outfit, headphones, ribbon, lacy outfit. Actions: lying down, interacting with rabbits. Emotions: serene, whimsical, calm. Scenes: fantasy, dreamlike, whimsical. Concepts: harmony, enchantment, gentleness","People: person. Animals: rabbits. Objects: lace outfit, headphones, ribbon, lacy outfit. Actions: ly...","person, rabbits, lace outfit, headphones, ribbon, lacy outfit, lying down, interacting with rabbits, serene, whimsical, calm, fantasy, dreamlike, whimsical, harmony, enchantment, gentleness","A person with vibrant turquoise hair and a white lace outfit is surrounded by numerous white rabbits. The scene exudes a whimsical and serene atmosphere, with the person gently interacting with the rabbits.","A person with vibrant turquoise hair lies surrounded by a group of white rabbits. They are dressed in a white, lacy outfit with a matching turquoise ribbon. The scene is whimsical and serene, with the rabbits appearing calm and gentle.",,1080x1920,9:16,30.0,5s
clips/albert as a DJ.mp4,"People: crowd, DJ, elderly man. Objects: DJ booth, turntable, stage lights. Actions: DJing, performing, crowd engagement. Emotions: enthusiasm, engagement, excitement. Scenes: concert, club. Concepts: music, performance, unexpected juxtaposition, music performance","People: crowd, DJ, elderly man. Objects: DJ booth, turntable, stage lights. Actions: DJing, performi...","crowd, DJ, elderly man, DJ booth, turntable, stage lights, DJing, performing, crowd engagement, enthusiasm, engagement, excitement, concert, club, music, performance, unexpected juxtaposition, music performance","An older man with distinctive white hair stands at a DJ booth, turning to look at the camera. He is surrounded by a large, enthusiastic crowd in a dimly lit venue.","An elderly man with distinctive white hair and a mustache stands at a DJ booth, engaging with a large crowd. The scene is set in a dimly lit venue with bright stage lights illuminating the man and the audience.",,720x1280,9:16,30.0,5s
clips/A tiger in Wall Street.mp4,"People: businessmen, crowd, man. Animals: tiger. Nature: wild animal. Objects: suits, smartphones, buildings, smartphone, suit. Actions: walking, striding, using smartphone. Emotions: surreal, unexpected, calm. Scenes: urban, cityscape, city street. Concepts: juxtaposition, wildlife in urban setting, surreal","People: businessmen, crowd, man. Animals: tiger. Nature: wild animal. Objects: suits, smartphones, b...","businessmen, crowd, man, tiger, wild animal, suits, smartphones, buildings, smartphone, suit, walking, striding, using smartphone, surreal, unexpected, calm, urban, cityscape, city street, juxtaposition, wildlife in urban setting, surreal","A majestic tiger strides confidently down a bustling city street, surrounded by people in business attire. The scene juxtaposes the wild presence of the tiger with the urban environment, creating a surreal and striking image.","A man in a suit walks through a city street, engrossed in his smartphone, while a tiger strides alongside him. The juxtaposition of the wild animal in an urban setting creates a surreal and intriguing scene.",,1080x1920,9:16,30.0,5s
clips/Crystal by New Order.mp4,"People: DJ. Objects: headphones, mixing console, DJ console, luminescent sphere, holographic sphere. Actions: mixing music, DJing, performing, music creation. Emotions: focused, immersive, focus, confidence. Scenes: futuristic, virtual environment, digital, virtual world. Concepts: music, technology, digital, performance, energy","People: DJ. Objects: headphones, mixing console, DJ console, luminescent sphere, holographic sphere....","DJ, headphones, mixing console, DJ console, luminescent sphere, holographic sphere, mixing music, DJing, performing, music creation, focused, immersive, focus, confidence, futuristic, virtual environment, digital, virtual world, music, technology, digital, performance, energy","A futuristic DJ is immersed in music, standing behind a glowing DJ console. A large, luminescent sphere hovers in the background, surrounded by vibrant digital elements.","A futuristic DJ stands at a mixing console, surrounded by vibrant neon lights and a holographic sphere. The DJ wears headphones and appears focused on creating music, while colorful digital elements float around them.","A futuristic DJ stands confidently at a mixing console, surrounded by vibrant neon lights and a large, glowing orb in the background. The scene is filled with dynamic energy, as the DJ wears headphones and appears deeply focused on creating music.",1248x1632,13:17,30.0,10s
clips/Following.mp4,"People: child. Animals: dragon. Nature: forest, trees, mist. Objects: traditional attire. Actions: standing, accompanying, walking. Emotions: serenity, protection, confidence. Scenes: fantasy, mythical, mystical forest, mystical. Concepts: companionship, mythical, contrast","People: child. Animals: dragon. Nature: forest, trees, mist. Objects: traditional attire. Actions: s...","child, dragon, forest, trees, mist, traditional attire, standing, accompanying, walking, serenity, protection, confidence, fantasy, mythical, mystical forest, mystical, companionship, mythical, contrast","A young child in traditional attire stands calmly in a misty forest, accompanied by a large, mythical dragon with glowing eyes. The dragon looms protectively behind the child, creating a striking contrast between its fierce appearance and the child's serene demeanor.","A young child in traditional attire stands confidently in a mystical forest, accompanied by a large, formidable dragon with glowing eyes. The dragon looms protectively behind the child, creating a striking contrast between the two figures.","A young child in traditional attire walks confidently in a mystical forest, accompanied by a massive dragon with glowing eyes. The dragon looms protectively behind the child, creating a striking contrast between the two figures.",1080x1920,9:16,30.0,10s
clips/T-shirts made from images.mp4,"People: woman. Nature: palm trees, greenery. Objects: t-shirt, jeans, building. Emotions: calm, content, serene. Scenes: outdoor, garden, tropical. Concepts: relaxation, tropical setting, confidence. Actions: walking","People: woman. Nature: palm trees, greenery. Objects: t-shirt, jeans, building. Emotions: calm, cont...","woman, palm trees, greenery, t-shirt, jeans, building, calm, content, serene, outdoor, garden, tropical, relaxation, tropical setting, confidence, walking","A woman stands outdoors in a lush garden setting, smiling gently at the camera. She is wearing a black t-shirt and blue jeans, with palm trees and a building visible in the background.","A woman walks confidently along a pathway surrounded by lush greenery and palm trees. She is wearing a black t-shirt and blue jeans, exuding a relaxed and serene demeanor. The background features a tropical setting with a building partially visible.",,720x1280,9:16,30.0,5s
clips/beartime.mp4,"Animals: polar bear. People: store employee. Objects: shopping cart, fish counter, fish, salmon, supermarket shelves. Actions: standing, watching, observing. Emotions: surprise, concern. Scenes: supermarket, fish counter. Concepts: unexpected, humor, unexpected encounter, wildlife in urban setting, surreal","Animals: polar bear. People: store employee. Objects: shopping cart, fish counter, fish, salmon, sup...","polar bear, store employee, shopping cart, fish counter, fish, salmon, supermarket shelves, standing, watching, observing, surprise, concern, supermarket, fish counter, unexpected, humor, unexpected encounter, wildlife in urban setting, surreal","A large polar bear stands at a supermarket fish counter, its paws resting on the display of salmon. A store employee looks on in surprise, standing beside a shopping cart filled with groceries.","A large polar bear stands at a supermarket fish counter, its paws resting on the display of fresh fish. A store employee watches the bear with a mix of surprise and concern, standing nearby with a shopping cart.","A large polar bear stands at a supermarket fish counter, its paws resting on the display. A store employee watches the bear with a mix of surprise and concern.",1080x1920,9:16,30.0,10s
clips/Bread Woman.mp4,"People: face, person, smile. Objects: bread, slices, cream, baguette. Emotions: calm, serene, surreal, unsettling. Scenes: artistic, surreal, creative. Concepts: creativity, texture, surrealism, fusion, human-food. Actions: pouring","People: face, person, smile. Objects: bread, slices, cream, baguette. Emotions: calm, serene, surrea...","face, person, smile, bread, slices, cream, baguette, calm, serene, surreal, unsettling, artistic, surreal, creative, creativity, texture, surrealism, fusion, human-food, pouring","A person is covered in pieces of bread, with slices intricately arranged over their face and body. The background is filled with overlapping slices of bread, creating a textured and surreal visual effect.","A surreal image depicts a human face and upper body constructed from pieces of bread. The face is partially covered with a smooth, creamy substance, creating an artistic and dreamlike effect. Surrounding the figure are numerous slices of bread arranged in a pattern.","A surreal scene depicts a human face and upper body composed of bread pieces, surrounded by sliced baguettes. The face is smiling, with a glossy texture, creating a striking contrast against the matte bread. The arrangement is both artistic and unsettling, blending human features with food elements.",1088x1888,34:59,30.0,10s
clips/Fire.mp4,"Objects: clock tower, debris, flames, smoke. Actions: burning, collapsing. Emotions: chaos, destruction, intensity. Scenes: disaster, destruction, urban, urban destruction, fire. Concepts: catastrophe, fire, destruction, disaster","Objects: clock tower, debris, flames, smoke. Actions: burning, collapsing. Emotions: chaos, destruct...","clock tower, debris, flames, smoke, burning, collapsing, chaos, destruction, intensity, disaster, destruction, urban, urban destruction, fire, catastrophe, fire, destruction, disaster","A towering clock tower is engulfed in flames, leaning precariously amidst a chaotic scene of destruction. The sky is filled with smoke and embers, creating a dramatic and intense atmosphere.","A towering clock tower is engulfed in intense flames, with fiery debris scattering around. The structure is collapsing amidst a chaotic scene of destruction, with bright orange and red hues dominating the image.","A tall, historic clock tower is engulfed in flames, with fire and smoke billowing from its windows. The structure appears to be collapsing amidst a chaotic scene of destruction.",1080x1920,9:16,30.0,10s
clips/lion + Lamborghini.mp4,"Animals: lion. Nature: desert, mountains, cliffs. Objects: sports car, robotic body. Actions: standing. Emotions: majestic. Scenes: wildlife, automotive, futuristic, desert landscape. Concepts: contrast, luxury, hybrid, technology","Animals: lion. Nature: desert, mountains, cliffs. Objects: sports car, robotic body. Actions: standi...","lion, desert, mountains, cliffs, sports car, robotic body, standing, majestic, wildlife, automotive, futuristic, desert landscape, contrast, luxury, hybrid, technology",A majestic lion stands confidently atop a sleek sports car in a desert landscape. The scene captures the juxtaposition of wild nature and modern technology under a clear blue sky.,"A majestic lion with a natural mane and a robotic body stands in a desert landscape. The creature's metallic limbs gleam under the sunlight, contrasting with the rugged terrain and distant cliffs.",,1088x1888,34:59,30.0,5s
clips/Albert.mp4,"People: elderly man. Objects: sweater. Emotions: thoughtful. Scenes: portrait. Concepts: wisdom, contemplation","People: elderly man. Objects: sweater. Emotions: thoughtful. Scenes: portrait. Concepts: wisdom, con...","elderly man, sweater, thoughtful, portrait, wisdom, contemplation","A portrait of an elderly man with distinctive white hair and a mustache, wearing a textured gray sweater. The background is softly blurred, emphasizing the subject's thoughtful expression.","A portrait of an elderly man with distinctive white hair and a mustache, wearing a textured gray sweater. The background is a soft, dark gradient that highlights the subject's thoughtful expression.",,720x1280,9:16,30.0,5s
clips/robot waitres.mp4,"Objects: robot, table, cup, cappuccino, coffee cup. Actions: sitting. Emotions: calm, welcoming. Scenes: indoor, cafe, café. Concepts: technology, futuristic, modern, futurism, hospitality","Objects: robot, table, cup, cappuccino, coffee cup. Actions: sitting. Emotions: calm, welcoming. Sce...","robot, table, cup, cappuccino, coffee cup, sitting, calm, welcoming, indoor, cafe, café, technology, futuristic, modern, futurism, hospitality","A humanoid robot with a sleek yellow and black design sits at a wooden table in a modern cafe. In front of the robot is a cup of cappuccino, with a frothy top, adding a touch of warmth to the futuristic scene.","A futuristic robot with a sleek yellow and black design sits at a wooden table in a cozy café. The robot is positioned near a cup of coffee, with warm lighting and blurred background elements creating a welcoming atmosphere.",,1080x1920,9:16,30.0,5s
clips/Desert Monster.mp4,"People: armored individuals, group, armed. Nature: desert, sand. Objects: armor, weapons. Actions: approaching, confronting, confrontation. Emotions: tension, foreboding, fear. Scenes: fantasy, confrontation, battle. Concepts: giant creature, menace, danger, survival","People: armored individuals, group, armed. Nature: desert, sand. Objects: armor, weapons. Actions: a...","armored individuals, group, armed, desert, sand, armor, weapons, approaching, confronting, confrontation, tension, foreboding, fear, fantasy, confrontation, battle, giant creature, menace, danger, survival","A colossal, menacing creature towers over a barren desert landscape, its massive form casting a shadow over a group of armored individuals. The scene is filled with tension as the figures appear to approach or confront the giant entity amidst swirling sands.","A massive, menacing creature looms over a group of armed individuals in a desert landscape. The creature's gaping mouth and skeletal appearance create a sense of impending danger. Dust and sand swirl around the scene, adding to the tension.",,1080x1920,9:16,30.0,5s
clips/Birth of a Lonely Warrior.mp4,"People: woman, individual. Objects: armored suit, glowing accents. Actions: standing, focusing. Emotions: determination, serious, determined, intensity. Scenes: futuristic, futuristic corridor, urban, industrial. Concepts: sci-fi, technology, mystery, focus","People: woman, individual. Objects: armored suit, glowing accents. Actions: standing, focusing. Emot...","woman, individual, armored suit, glowing accents, standing, focusing, determination, serious, determined, intensity, futuristic, futuristic corridor, urban, industrial, sci-fi, technology, mystery, focus","A woman stands confidently in a futuristic, dimly lit corridor, wearing a sleek black armored suit with glowing accents. Her expression is serious and determined, suggesting readiness for action. The background is blurred, emphasizing her presence and the high-tech environment.","A woman stands confidently in a futuristic setting, wearing a sleek, black armored suit with glowing accents. Her expression is serious and determined, as she gazes directly ahead. The dimly lit background suggests an urban environment, adding to the scene's mysterious and intense atmosphere.","A determined individual stands confidently in a futuristic, armored suit. The suit features sleek, black material with glowing white accents, suggesting advanced technology. The person's expression is focused and intense, with a backdrop of a dimly lit, industrial setting.",1080x1920,9:16,30.0,10s
clips/九尾狐变身.mp4,"People: woman, mythical figure. Nature: forest, trees, autumn leaves. Objects: gown, hair, robe. Actions: standing. Emotions: serene, mystical, serenity. Scenes: fantasy, forest. Concepts: mysticism, elegance, mythology, magic. Animals: fox","People: woman, mythical figure. Nature: forest, trees, autumn leaves. Objects: gown, hair, robe. Act...","woman, mythical figure, forest, trees, autumn leaves, gown, hair, robe, standing, serene, mystical, serenity, fantasy, forest, mysticism, elegance, mythology, magic, fox","A mystical figure stands gracefully in a forest, adorned in a flowing white gown with golden accents. Her long, vibrant red hair cascades behind her, blending with the autumn leaves surrounding her. The soft sunlight filters through the trees, creating a serene and ethereal atmosphere.","A mystical figure with a fox's head and flowing white hair stands gracefully in a serene forest setting. The figure is dressed in an elegant white robe with golden accents, exuding an ethereal presence.",,1152x1760,36:55,30.0,5s
clips/Polished Mirrorball Eruption.mp4,"Objects: liquid, golden sphere, decorative object, small spheres, droplets. Scenes: luxurious setting, artistic composition, close-up, high-speed photography, macro photography. Emotions: dynamic, elegance, warmth, energetic, mesmerizing. Concepts: motion, luxury, artistry, fluid dynamics, reflection. Actions: collision, splashing, swirling, flowing","Objects: liquid, golden sphere, decorative object, small spheres, droplets. Scenes: luxurious settin...","liquid, golden sphere, decorative object, small spheres, droplets, luxurious setting, artistic composition, close-up, high-speed photography, macro photography, dynamic, elegance, warmth, energetic, mesmerizing, motion, luxury, artistry, fluid dynamics, reflection, collision, splashing, swirling, flowing","A close-up of a decorative, golden spherical object with intricate patterns and a reflective surface. The object is surrounded by smaller, shiny spheres, all illuminated by warm, ambient lighting.","A dynamic close-up captures the dramatic collision of a creamy liquid with a golden, viscous substance. Droplets and splashes are frozen mid-air, creating an intricate dance of textures and colors. The scene is illuminated with warm, glowing light, enhancing the richness of the golden hues.","A close-up view of a swirling liquid with golden and silver hues, capturing the intricate patterns and reflections. The fluid appears to be in motion, creating dynamic shapes and textures against a dark background.",1088x1888,34:59,30.0,10s
clips/Wolf + tiger hybrid.mp4,"Animals: lion, fantasy creature. Nature: jungle, trees, foliage. Objects: creature, rocks, leaves. Actions: roaring, prowling, staring. Emotions: intimidation, aggression, power. Scenes: fantasy, wilderness, wildlife. Concepts: mythical, power, strength, dominance","Animals: lion, fantasy creature. Nature: jungle, trees, foliage. Objects: creature, rocks, leaves. A...","lion, fantasy creature, jungle, trees, foliage, creature, rocks, leaves, roaring, prowling, staring, intimidation, aggression, power, fantasy, wilderness, wildlife, mythical, power, strength, dominance","A massive, muscular creature with the head of a lion stands menacingly in a dense jungle. Its glowing eyes and bared teeth convey a sense of power and aggression. The lush greenery and filtered sunlight create a dramatic backdrop for this mythical beast.","A powerful, muscular lion with glowing eyes is poised in a dense jungle setting. The creature's intense gaze and formidable stance suggest a sense of dominance and strength. Lush greenery and dappled sunlight create a vibrant backdrop.",,1152x1760,36:55,30.0,5s
clips/eye reflects the city at night.mp4,"People: eye, eyelashes. Objects: cityscape, lights, skyscrapers. Scenes: urban, night. Concepts: reflection, vision, focus, surrealism. Emotions: introspection, wonder","People: eye, eyelashes. Objects: cityscape, lights, skyscrapers. Scenes: urban, night. Concepts: ref...","eye, eyelashes, cityscape, lights, skyscrapers, urban, night, reflection, vision, focus, surrealism, introspection, wonder","A close-up of an eye reflects a vibrant cityscape at night, with skyscrapers and bright lights. The eye is detailed, showing eyelashes and a hint of skin texture, adding depth to the scene.","A close-up of an eye reflects a vibrant cityscape at night, with bright city lights illuminating the scene. The detailed texture of the skin and eyelashes adds depth to the image, creating a surreal and introspective atmosphere.",,1080x1920,9:16,30.0,5s
clips/Top Model.mp4,"People: person, woman. Objects: dress, black outfit. Actions: standing, posing. Emotions: calm, confident, confidence. Scenes: portrait, studio. Concepts: minimalism, elegance, contrast, simplicity","People: person, woman. Objects: dress, black outfit. Actions: standing, posing. Emotions: calm, conf...","person, woman, dress, black outfit, standing, posing, calm, confident, confidence, portrait, studio, minimalism, elegance, contrast, simplicity","A person stands confidently in a minimalist setting, wearing a sleek black turtleneck dress. Their hands are gently placed behind their neck, and they gaze directly at the camera with a calm expression.","A person stands confidently against a plain white background, wearing a sleek black turtleneck dress. Their hair flows gently, adding a sense of movement to the otherwise still scene.","A woman stands confidently against a plain background, dressed in a sleek black outfit. Her hair flows gently, adding a sense of movement to the otherwise still portrait.",1088x1888,34:59,30.0,10s
clips/Little Princess And The Wolf.mp4,"People: girl. Animals: wolf. Nature: forest, path, trees. Objects: dress. Actions: walking. Emotions: calm, protective, confident. Scenes: forest path, forest scene. Concepts: companionship, mystery, harmony","People: girl. Animals: wolf. Nature: forest, path, trees. Objects: dress. Actions: walking. Emotions...","girl, wolf, forest, path, trees, dress, walking, calm, protective, confident, forest path, forest scene, companionship, mystery, harmony","A young girl in a blue dress walks confidently along a forest path, accompanied by a large, majestic wolf. The wolf walks protectively behind her, its eyes focused and attentive.","A young girl in a flowing blue dress walks confidently through a forest, accompanied by a large, majestic wolf. The scene captures a sense of harmony between the child and the animal, set against a backdrop of blurred trees.",,1080x1920,9:16,30.0,5s
clips/FAT PERSA CAT.mp4,"Animals: cat. Objects: sunglasses, shorts, croissants, table, cups. Actions: sitting, wearing sunglasses. Emotions: humor, relaxed, confident. Scenes: indoor, dining, breakfast. Concepts: anthropomorphism, breakfast, humor","Animals: cat. Objects: sunglasses, shorts, croissants, table, cups. Actions: sitting, wearing sungla...","cat, sunglasses, shorts, croissants, table, cups, sitting, wearing sunglasses, humor, relaxed, confident, indoor, dining, breakfast, anthropomorphism, breakfast, humor","A large, fluffy white cat is sitting upright, wearing sunglasses and red shorts. The cat is positioned at a table with a plate of croissants and various breakfast items in front of it.","A fluffy white cat is sitting at a table, wearing sunglasses and red shorts. The cat appears relaxed and confident, surrounded by a breakfast spread including croissants and coffee.",,1088x1888,34:59,30.0,5s
clips/video cô gái.mp4,"People: woman. Objects: black top, white skirt, gold buttons, earrings, heels. Actions: standing. Emotions: confidence. Scenes: studio, fashion photoshoot, fashion portrait. Concepts: elegance, style, fashion","People: woman. Objects: black top, white skirt, gold buttons, earrings, heels. Actions: standing. Em...","woman, black top, white skirt, gold buttons, earrings, heels, standing, confidence, studio, fashion photoshoot, fashion portrait, elegance, style, fashion","A woman stands confidently against a plain background, wearing an elegant off-the-shoulder black top with gold buttons and a white skirt. Her hair is neatly styled, and she wears red lipstick, adding a touch of sophistication.","A woman stands confidently against a plain background, wearing a stylish off-shoulder black top with gold buttons and a white skirt. Her hair is neatly tied back, and she wears red lipstick, exuding elegance.","A woman stands confidently against a plain background, wearing an elegant off-the-shoulder black top and a high-waisted white skirt. Her hair is neatly styled, and she wears bold red lipstick, exuding a sophisticated and poised demeanor.",720x1280,9:16,30.0,10s
clips/Textile worker.mp4,"People: miniature figures. Objects: knit sweater, trench coats, knitted sweater. Actions: climbing, inspecting. Emotions: whimsical, playful, imaginative. Scenes: surreal, creative. Concepts: miniature, contrast, perspective, fantasy","People: miniature figures. Objects: knit sweater, trench coats, knitted sweater. Actions: climbing, ...","miniature figures, knit sweater, trench coats, knitted sweater, climbing, inspecting, whimsical, playful, imaginative, surreal, creative, miniature, contrast, perspective, fantasy","The image features a close-up of a person wearing a textured brown and white knit sweater. Miniature figures in trench coats appear to be interacting with the sweater, as if they are climbing or inspecting it. The scene creates a whimsical and surreal atmosphere with the contrast between the life-sized garment and the tiny figures.",A close-up view of a knitted sweater features miniature figures climbing and interacting with the fabric. The figures appear to be engaged in activities like climbing and inspecting the intricate knit patterns. The scene creates a whimsical and imaginative perspective on the texture of the clothing.,,1080x1920,9:16,30.0,5s
clips/A wild Kitsune appears.mp4,"Animals: fox-like, mythical creature, fantastical creature. Nature: forest, mushrooms, flowers. Objects: glowing flora, glowing mushrooms. Actions: standing, posing. Emotions: mystical, enchanting, serenity. Scenes: fantasy, enchanted forest, magical forest. Concepts: magic, mythology, enchantment, mythical","Animals: fox-like, mythical creature, fantastical creature. Nature: forest, mushrooms, flowers. Obje...","fox-like, mythical creature, fantastical creature, forest, mushrooms, flowers, glowing flora, glowing mushrooms, standing, posing, mystical, enchanting, serenity, fantasy, enchanted forest, magical forest, magic, mythology, enchantment, mythical","A mystical creature resembling a fox stands gracefully in an enchanted forest. The creature is adorned with glowing fur and surrounded by luminescent mushrooms and flowers. The scene is bathed in a magical blue light, creating an ethereal atmosphere.","A mystical creature with fox-like features gracefully poses in an enchanting forest. The scene is illuminated by glowing mushrooms and soft, magical lights, creating a dreamlike atmosphere. The creature's golden fur and elegant posture add to the ethereal quality of the setting.",,1088x1888,34:59,30.0,5s
clips/Wings of fire.mp4,"People: angelic figure, humanoid figure, mythical being. Nature: fire, rocky terrain, rocks. Objects: wings, fiery wings. Actions: standing, hovering, ascending. Emotions: powerful, intense, majestic. Scenes: fantasy, mythical, supernatural, dramatic. Concepts: power, majesty, strength, fire element, mythology","People: angelic figure, humanoid figure, mythical being. Nature: fire, rocky terrain, rocks. Objects...","angelic figure, humanoid figure, mythical being, fire, rocky terrain, rocks, wings, fiery wings, standing, hovering, ascending, powerful, intense, majestic, fantasy, mythical, supernatural, dramatic, power, majesty, strength, fire element, mythology","A majestic figure with fiery wings stands on a rocky platform, surrounded by a dramatic landscape. The figure exudes a powerful presence, with flames illuminating the scene against a dark, smoky backdrop.","A powerful figure stands on a rocky platform, surrounded by flames and emanating fiery wings. The scene is set in a dramatic, otherworldly landscape with a dark, smoky background.","A powerful figure with fiery wings hovers in a dramatic, dark setting. The wings are ablaze with bright flames, illuminating the scene with an intense glow.",1080x1920,9:16,30.0,10s
clips/Snake slithers silently.mp4,"Animals: snake. Nature: water, mud, sand, desert. Actions: swimming, gliding, slithering. Emotions: calm. Scenes: natural habitat, nature. Concepts: movement, wildlife, camouflage. Objects: scales","Animals: snake. Nature: water, mud, sand, desert. Actions: swimming, gliding, slithering. Emotions: ...","snake, water, mud, sand, desert, swimming, gliding, slithering, calm, natural habitat, nature, movement, wildlife, camouflage, scales","A snake glides smoothly through muddy water, creating ripples as it moves. Its scales glisten under the light, contrasting with the rich, earthy tones of the water. The snake's head is slightly raised, indicating its forward motion.","A snake slithers smoothly across the sand, leaving a distinct trail behind. The scales of the snake glisten under the warm sunlight, blending with the golden hues of the sand.",,1080x1920,9:16,30.0,5s
clips/Mechanical Angel.mp4,"People: humanoid robot, humanoid. Objects: mechanical components, translucent wings, glowing elements, robot, wires. Scenes: futuristic setting, sci-fi, futuristic. Concepts: advanced technology, cybernetic, technology, artificial intelligence, cybernetics. Emotions: futuristic, ethereal. Visual attributes: metallic, dim lighting, glowing","People: humanoid robot, humanoid. Objects: mechanical components, translucent wings, glowing element...","humanoid robot, humanoid, mechanical components, translucent wings, glowing elements, robot, wires, futuristic setting, sci-fi, futuristic, advanced technology, cybernetic, technology, artificial intelligence, cybernetics, futuristic, ethereal, metallic, dim lighting, glowing","A futuristic humanoid robot with intricate mechanical details and glowing elements is depicted in a close-up view. The robot has an ethereal appearance with translucent wings and a sleek, metallic body. The setting is dimly lit, highlighting the robot's illuminated features.","The image depicts a futuristic humanoid robot with intricate mechanical features and glowing elements. The robot has a smooth, metallic surface with visible circuits and wires, and it is adorned with translucent, wing-like structures emitting a soft pink light.",,1152x1760,36:55,30.0,5s
