path,prompt,short_prompt,aspect_ratio,resolution,fps,duration,labels
clips/White Knight.mp4,"A White warrior blond woman walking front of castle, the woman hold a sword","A White warrior blond woman walking front of castle, the woman hold a sword",9:16,1080x1920,30.0,5s,"warrior, woman, front, castle, sword"
clips/Рыжеволосая русалка.mp4,"Русалка с загадочным интересом смотрит на проплывающую рыбку и пытается до нее дотронуться, камера движется вперед","Русалка с загадочным интересом смотрит на проплывающую рыбку и пытается до нее дотронуться, камера движется вперед",9:16,1080x1920,30.0,10s,"русалка, интересом, смотрит, на, проплывающую, рыбку, и, пытается"
clips/Make me smile.mp4,"A close-up shows the woman’s face as tears roll down her cheeks. Her eyes glisten with sadness, and her lips quiver as she struggles to hold back sobs. The camera tilts slightly, capturing her wiping her tears and taking a deep breath. Slowly, her features relax, and she smiles faintly, her eyes still wet but filled with light. The shot lingers on her soft smile as the lighting subtly brightens, mirroring her emotional shift.","A close-up shows the woman’s face as tears roll down her cheeks. Her eyes glisten with sadness, and her lips quiver as she struggles to hold back sobs. The camera tilts slightly, capturing her wiping...",9:16,1080x1920,30.0,5s,"up, woman, face, tear, cheek, eye, sadness, lip"
clips/Penguins playing chess.mp4,"A penguin, dressed in a tiny wizard hat, is playing a game of backgammon with a 3-meter-long snake deep in the heart of the Amazon rainforest. The snake, bizarrely enough, keeps eating the game pieces one by one, while a giant monkey DJ spins vinyl records in the background, creating an odd, lively atmosphere","A penguin, dressed in a tiny wizard hat, is playing a game of backgammon with a 3-meter-long snake deep in the heart of the Amazon rainforest. The snake, bizarrely enough, keeps eating the game pieces...",9:16,720x1280,30.0,5s,"penguin, wizard, hat, game, backgammon, meter, snake, heart"
clips/flying house.mp4,"the house flies in the sky on white balloons and smoothly lands on the ground, seaside view","the house flies in the sky on white balloons and smoothly lands on the ground, seaside view",9:16,1080x1920,30.0,5s,"house, sky, balloon, ground, view"
clips/魂の解放 – 無限の次元へ.mp4,"The final transcendence: the digital spirit dissolves into radiant particles, flowing into an infinite cosmic space. A vast network of shimmering data streams extends toward an unknown dimension. The last remnants of the ethereal figure turn into luminous waves, merging with the celestial architecture of the digital universe. The camera follows the dispersing essence, capturing the poetic beauty of consciousness merging with the infinite.","The final transcendence: the digital spirit dissolves into radiant particles, flowing into an infinite cosmic space. A vast network of shimmering data streams extends toward an unknown dimension. The last remnants of the ethereal figure...",34:59,1088x1888,30.0,5s,"transcendence, spirit, particle, space, network, shimmering, datum, stream"
clips/Gün Batımında Balık Tutan Adam.mp4,the camera rotates around the subject,the camera rotates around the subject,34:59,1088x1888,30.0,5s,"camera, subject"
clips/push up.mp4,the woman do push up,the woman do push up,5:7,800x1120,30.0,5s,woman
clips/A gaint titan.mp4,"Animate a full body giant titan walking in the city in a aggressively, covering full body","Animate a full body giant titan walking in the city in a aggressively, covering full body",9:16,720x1280,30.0,5s,"body, titan, walking, city"
clips/A wild Kitsune appears.mp4,"The Kitsune dance and spins around in the magic forest, beautiful magical moment","The Kitsune dance and spins around in the magic forest, beautiful magical moment",34:59,1088x1888,30.0,5s,"kitsune, dance, spin, magic, forest, moment"
clips/Elemental Northern Goshawk.mp4,"Northern Goshawk as a superhero with wind powers elaborately taking over planet earth, zero gravity space, kingly, photorealistic render, high-speed, cinematic effects, best top quality, highlights","Northern Goshawk as a superhero with wind powers elaborately taking over planet earth, zero gravity space, kingly, photorealistic render, high-speed, cinematic effects, best top quality, highlights",20:43,640x1376,30.0,5s,"goshawk, superhero, wind, power, planet, earth, gravity, space"
clips/Grizzly Bear and Bald Eagle.mp4,"two animals collide, when they collide they merge into the hybird animal","two animals collide, when they collide they merge into the hybird animal",9:16,720x1280,30.0,5s,"animal, hybird"
clips/Hiendao ai.mp4,An asian girl riding a tiger. Running. Snowing splashes,An asian girl riding a tiger. Running. Snowing splashes,9:16,1080x1920,30.0,10s,"girl, tiger, splash"
clips/The bath is too warm.mp4,"A hyper-realistic doll with dark brown takes a bath and begins a sultry Tik Tok dance with her upper body. Around her, sliced ingredients swirl gently with the movements of the soup. Steam rises subtly and gentle ripples form as the ingredients move naturally.","A hyper-realistic doll with dark brown takes a bath and begins a sultry Tik Tok dance with her upper body. Around her, sliced ingredients swirl gently with the movements of the soup. Steam rises subtly...",34:59,1088x1888,30.0,5s,"doll, brown, bath, sultry, tik, tok, dance, body"
clips/Annet Road.mp4,girl walking on beach,girl walking on beach,9:16,720x1280,30.0,5s,"girl, beach"
clips/butterfly.mp4,A girl flying toward the sun over the sea on a giant magical butterfly with fluttering sparkling wings. dynamic movement,A girl flying toward the sun over the sea on a giant magical butterfly with fluttering sparkling wings. dynamic movement,9:16,1080x1920,30.0,5s,"girl, sun, sea, butterfly, wing, movement"
clips/Sorceress of dark power.mp4,"The girl slowly walks towards the camera. Green energy glows, flickers and flashes around her hands as she walks. Her hair moves in the wind. Dust swirls around her feet. The huge demon behind her slowly follows her, under her complete control.","The girl slowly walks towards the camera. Green energy glows, flickers and flashes around her hands as she walks. Her hair moves in the wind. Dust swirls around her feet. The huge demon behind her...",9:16,1080x1920,30.0,10s,"girl, camera, energy, glow, flicker, flash, hand, hair"
clips/Turkish Kebab!.mp4,"turkish kebab turning, and swordmans cutting slice of kebab on it, camera slowly moves around the scene","turkish kebab turning, and swordmans cutting slice of kebab on it, camera slowly moves around the scene",38:51,1216x1632,30.0,10s,"kebab, turning, swordman, slice, camera, scene"
clips/The Earth Guardian.mp4,"A young warlock (around 21 years old) with short blond hair, brown eyes, medieval dressed. He stands in a dark forest, his hands towards the viewer. Several rocks float above him, sustained by the warlock's telechinetic power. Other smaller rocks are depicted in the process of being shoot like bullets towards the viewer.","A young warlock (around 21 years old) with short blond hair, brown eyes, medieval dressed. He stands in a dark forest, his hands towards the viewer. Several rocks float above him, sustained by the warlock's...",36:55,1152x1760,30.0,5s,"warlock, year, hair, eye, forest, hand, viewer, rock"
clips/AbraCatDabra.mp4,"A video of a realistic anthropomorphic cat wearing an elegant red suit and a red hat, like Lady Gaga's. She holds a cane and dances gracefully in the style of Lady Gaga from the music video, the movements are energetic, stylish and confident. The atmosphere is mysterious, the lighting is dramatic, the background is minimalist to emphasize the dynamics of the dance,the camera is stationary,positioned at a Long Shot,lighting,simple background,mysterious","A video of a realistic anthropomorphic cat wearing an elegant red suit and a red hat, like Lady Gaga's. She holds a cane and dances gracefully in the style of Lady Gaga from the music...",9:16,720x1280,30.0,5s,"video, cat, suit, hat, lady, gaga, cane, dance"
clips/動畫與現實的混合(溜滑板).mp4,"一個女生正在溜滑板追捕嫌犯。,handheld device filming","一個女生正在溜滑板追捕嫌犯。,handheld device filming",9:16,720x1280,30.0,5s,"一個女生正在溜滑板追捕嫌犯。, device"
clips/Elegant girl and mammoth.mp4,"a slim, elegant girl with striking white hair, clad in a long, luxurious white fluffy fur coat, gracefully rides atop a massive gray mammoth, traversing the narrow cobblestone streets of Old Town Tallinn, Estonia, vibrant colors illuminating the historic architecture, reminiscent of a fashion editorial shoot, captured in the style of Kodak photography, high fashion meets fantasy, detailed textures and intricate patterns in the scene, trending on Artstation","a slim, elegant girl with striking white hair, clad in a long, luxurious white fluffy fur coat, gracefully rides atop a massive gray mammoth, traversing the narrow cobblestone streets of Old Town Tallinn, Estonia, vibrant...",9:16,1080x1920,30.0,5s,"girl, hair, fur, coat, mammoth, cobblestone, street, old"
clips/flying love.mp4,extendiéndole las alas y ella volando un poco y sosteniendo sus manos juntas,extendiéndole las alas y ella volando un poco y sosteniendo sus manos juntas,34:59,1088x1888,30.0,10s,"extendiéndole, las, alas, y, ella, volando, un, poco"
clips/Swimbara.mp4,make it swim and water moving,make it swim and water moving,26:33,832x1056,30.0,5s,water
clips/Apocalypse.mp4,The camera slowly rises from the cracked earth to the blazing sky. You can hear heavy breathing and the thudding sound of footsteps,The camera slowly rises from the cracked earth to the blazing sky. You can hear heavy breathing and the thudding sound of footsteps,9:16,1080x1920,30.0,5s,"camera, earth, sky, breathing, thudding, sound, footstep"
clips/Zero two.mp4,"Imagine uma imagem hiper-realista e surreal da personagem 'Zero Two' em um ambiente ensolarado, com o céu azul e algumas nuvens delicadas ao fundo. Ela está de pé em um cenário elevado que revela uma vista panorâmica de uma cidade moderna ao longe. Seus longos cabelos rosados fluem ao vento, com uma textura detalhada que capta a luz do sol, enquanto ela alisa seus cabelos. Ela usa seu icônico uniforme vermelho, composto por um vestido estilizado com botões pretos, detalhes geométricos em branco e cinza, e uma gravata laranja vibrante. Pequenos chifres vermelhos, perfeitamente encaixados em sua tiara branca, complementam seu visual característico.A câmera está posicionada em um ângulo médio, capturando seu corpo da cintura para cima. Sua expressão é confiante e cativante, com os olhos azuis brilhantes refletindo a luz do dia. Detalhes como a textura do tecido do uniforme e o contraste do fundo urbano com o céu devem ser destacados, criando um equilíbrio entre o realismo e o toque surreal da composição. Os movimentos devem ser mínimos, como leves inclinações de cabeça, piscadelas naturais, e mantendo expressão neutra sem emoções, criando uma sensação de vida e presença mágica, mas mantendo a elegância e o mistério.","Imagine uma imagem hiper-realista e surreal da personagem 'Zero Two' em um ambiente ensolarado, com o céu azul e algumas nuvens delicadas ao fundo. Ela está de pé em um cenário elevado que revela uma...",9:16,1080x1920,30.0,5s,"uma, imagem, hiper, realista, e, da, personagem, zero"
clips/baby dressed in an as avocado.mp4,"A joyful baby dressed in an adorable avocado costume, featuring a soft green hood with a smiling face and a fuzzy brown pit on the belly. The baby is laughing brightly while walking down a natural garden path, surrounded by lush green foliage. A small, fluffy golden puppy runs beside them, its mouth open in excitement. The background is slightly blurred, enhancing the warm and wholesome atmosphere. The lighting is soft and natural, adding to the charm of this heartwarming moment.""","A joyful baby dressed in an adorable avocado costume, featuring a soft green hood with a smiling face and a fuzzy brown pit on the belly. The baby is laughing brightly while walking down a...",22:39,704x1248,30.0,5s,"baby, avocado, costume, hood, face, pit, belly, garden"
clips/Dog chasing a Monkey.mp4,the cute little monkey is running and being chased by the dog,the cute little monkey is running and being chased by the dog,22:39,704x1248,30.0,5s,"monkey, dog"
clips/11.mp4,"A chubby orange cat with a fluffy coat sits at a rustic wooden dining table, eagerly enjoying a steaming bowl of crab soup. Its green scarf is slightly loosened, and its large, expressive green eyes sparkle with delight as it lifts a spoonful of rich broth to its mouth. The cat gently blows on the hot soup before tasting it, its ears flicking in satisfaction. The table is filled with delicious home-cooked food, including a plate of rice, fresh vegetables, and a small dish of dipping sauce. The warm glow of the kitchen light creates a cozy, inviting atmosphere. The cat’s tail sways slowly behind it as it savors each bite, fully immersed in the joy of a well-prepared meal","A chubby orange cat with a fluffy coat sits at a rustic wooden dining table, eagerly enjoying a steaming bowl of crab soup. Its green scarf is slightly loosened, and its large, expressive green eyes...",9:16,1080x1920,30.0,5s,"chubby, orange, cat, coat, dining, table, steaming, bowl"
clips/1.mp4,"""A delicate autumn leaf, vibrant orange and red, gently floating on a slow-moving river, carried by the soft currents. The water is crystal clear, reflecting the golden hues of the setting sun, while subtle ripples form around the leaf as it drifts. The scene is serene and cinematic, with a dreamy, almost meditative atmosphere. Mist rises slightly from the water’s surface, and tiny water droplets catch the light, creating a soft glow. The camera captures a close-up shot, focusing on the details of the leaf’s veins, slightly curled edges, and the way it rotates slowly in the flow. The background is blurred, showing glimpses of bamboo trees and ancient stone formations, adding a mystical depth to the composition. A gentle breeze causes more leaves to occasionally fall, landing softly on the river. The entire moment feels timeless, evoking a sense of tranquility and reflection, enhanced by the warm, ethereal lighting."" Style: Cinematic, Artistic, Surreal Lighting: Soft, warm, reflecting on the water's surface Colors: Gentle blue, orange-yellow of the sunset reflecting Effects: Slow flowing water, leaves gently swirling with the current, hazy ripples","""A delicate autumn leaf, vibrant orange and red, gently floating on a slow-moving river, carried by the soft currents. The water is crystal clear, reflecting the golden hues of the setting sun, while subtle ripples...",25:34,800x1088,30.0,5s,"autumn, leaf, orange, river, current, water, crystal, hue"
clips/anthropomorphic heart character.mp4,"cartoon-style anthropomorphic heart character. The heart has arms and legs, wears black sunglasses, and is performing a ""dab"" dance move. It is also wearing red and white sneakers, and its arms are white, resembling gloves. The design is vibrant and playful, with a bold red heart contrasting","cartoon-style anthropomorphic heart character. The heart has arms and legs, wears black sunglasses, and is performing a ""dab"" dance move. It is also wearing red and white sneakers, and its arms are white, resembling gloves....",9:16,720x1280,30.0,5s,"cartoon, style, heart, character, arm, leg, sunglass, dab"
clips/cats in love.mp4,Two cats loving playing together happy,Two cats loving playing together happy,9:16,720x1280,30.0,5s,cat
clips/Super sonic batdracomen (batman).mp4,Transformation hybrid,Transformation hybrid,22:39,704x1248,30.0,10s,"transformation, hybrid"
clips/Smile Man.mp4,"detail,","detail,",9:16,1080x1920,30.0,5s,detail
clips/The alien Queen.mp4,"Slowly head rotation, rain falls","Slowly head rotation, rain falls",26:33,832x1056,30.0,10s,"head, rotation, rain"
clips/Freedom in Every Move.mp4,"""She transitions into a series of energetic steps, blending elements of hip-hop and contemporary dance. Her movements grow increasingly intricate: spins, jumps, and body waves flow seamlessly together. The camera circles around her, capturing her dance from multiple angles, highlighting her dynamic performance. At one moment, she raises the cocktail into the air, and as the drink splashes, the droplets transform into glowing, radiant particles that dissolve into the atmosphere, adding a magical touch to the scene.""","""She transitions into a series of energetic steps, blending elements of hip-hop and contemporary dance. Her movements grow increasingly intricate: spins, jumps, and body waves flow seamlessly together. The camera circles around her, capturing her...",19:26,1216x1664,30.0,10s,"series, step, element, hip, hop, dance, movement, spin"
clips/Burning Girl.mp4,"A fierce, armored woman with glowing red eyes, engulfed in flames, stands in a post-apocalyptic battlefield. Her red hair flows with the heat of the fire surrounding her, while her black and crimson futuristic armor pulses with energy. She clenches her fists, and flames burst out from her body, igniting the ground beneath her. The sky above is dark and filled with swirling ash, and debris floats through the air as she prepares for battle. The camera tracks her from a low angle, slowly zooming in on her face as her eyes burn brighter. As the scene intensifies, a wave of fire erupts from her, engulfing everything in its path. More: The scene takes place during a fiery sunset, with a dark red sky. Embers float in the air, creating a tense and dramatic atmosphere. Intense lighting highlights her armor and the fire, emphasizing her power.","A fierce, armored woman with glowing red eyes, engulfed in flames, stands in a post-apocalyptic battlefield. Her red hair flows with the heat of the fire surrounding her, while her black and crimson futuristic armor...",9:16,1080x1920,30.0,5s,"woman, eye, flame, battlefield, hair, heat, fire, armor"
clips/Robotic Patrol.mp4,The robot walks around the room. The robot is looking for someone. the camera follows the subject moving,The robot walks around the room. The robot is looking for someone. the camera follows the subject moving,9:16,1080x1920,30.0,10s,"robot, room, camera, subject"
clips/Dog playing guitar.mp4,"Dog is playing guitar passionately in concert hall and singing, camera slowly pulls back","Dog is playing guitar passionately in concert hall and singing, camera slowly pulls back",34:59,1088x1888,30.0,5s,"dog, guitar, concert, hall, singing, camera"
clips/Beautiful kitten walking in snow.mp4,"This kitten, hiking in the snow, Realistic, cinematic distance shot","This kitten, hiking in the snow, Realistic, cinematic distance shot",9:16,720x1280,30.0,5s,"kitten, snow, realistic, distance, shot"
clips/Just keep smiling.mp4,smiles and winks at the camera,smiles and winks at the camera,37:54,1184x1728,30.0,5s,"smile, wink, camera"
clips/Underwater World of the Red Sea.mp4,the shark swims approaching forward on camera and opens its maw. Background-swimming fish in the distance,the shark swims approaching forward on camera and opens its maw. Background-swimming fish in the distance,9:16,720x1280,30.0,5s,"shark, camera, maw, background, fish, distance"
clips/fire eyes.mp4,the man with shining eyes . around the twinkling stars,the man with shining eyes . around the twinkling stars,2:3,768x1152,30.0,5s,"man, eye, star"
clips/TREND TIKTOK FUJI.mp4,"the camera is stationary,A man wearing a hoodie that says 'FALS MANIA' and a black hat stands still in the middle of the station platform with a guitar in his hand. Behind him, two trains are moving fast in opposite directions, creating a dynamic blur effect, while the man remains sharp and focused. The station lighting adds to the dramatic atmosphere with neon lights that give an urban feel.","the camera is stationary,A man wearing a hoodie that says 'FALS MANIA' and a black hat stands still in the middle of the station platform with a guitar in his hand. Behind him, two trains...",9:16,720x1280,30.0,5s,"camera, man, hoodie, fals, mania, hat, middle, station"
clips/Beautiful sick girl.mp4,"The more she moves her face, the more damaged her skin becomes, pieces falling off, showing a face with rotten skin, transforming into a creepy witch, red eyes and rotten teeth.","The more she moves her face, the more damaged her skin becomes, pieces falling off, showing a face with rotten skin, transforming into a creepy witch, red eyes and rotten teeth.",34:59,1088x1888,30.0,10s,"face, skin, piece, witch, eye, tooth"
clips/Cat Cute.mp4,"A chubby cat with big glasses, acting like a human,the camera zooms in","A chubby cat with big glasses, acting like a human,the camera zooms in",9:16,1080x1920,30.0,5s,"cat, glass, human, camera, zoom"
clips/Moonlit Ascent.mp4,"A handheld side-tracking shot follows as the dragon soars gracefully through the cold night air, its powerful wings flapping and creating a gentle rippling effect. Its glowing eyes flash intensely, while moonlight shifts across the cloud tops and distant stars twinkle dynamically.","A handheld side-tracking shot follows as the dragon soars gracefully through the cold night air, its powerful wings flapping and creating a gentle rippling effect. Its glowing eyes flash intensely, while moonlight shifts across the...",22:39,704x1248,30.0,10s,"side, tracking, shot, dragon, soar, night, air, wing"
clips/Om Namah Shivay.mp4,"An ultra-detailed, 4K cinematic Ghibli-style illustration of Lord Shiva standing in the sacred waters of the Ganges at the Mahakumbh. Droplets of water glisten on his muscular form as he emerges from the river, his matted locks heavy with water, dripping divine energy. The bright midday sun casts a celestial glow, creating a halo effect around his head. His half-closed eyes radiate pure bliss as he experiences the cosmic connection of the holy dip. Thousands of sadhus and devotees around him chant ‘Har Har Mahadev’ in ecstatic devotion, their reflections shimmering in the sacred river.","An ultra-detailed, 4K cinematic Ghibli-style illustration of Lord Shiva standing in the sacred waters of the Ganges at the Mahakumbh. Droplets of water glisten on his muscular form as he emerges from the river, his...",9:16,1080x1920,30.0,5s,"k, ghibli, style, illustration, lord, shiva, water, ganges"
clips/the train.mp4,"the locomotive is moving forward, raising clouds of smoke in different directions, people in antique 18th century clothes are looking at the train, people are standing still and not moving","the locomotive is moving forward, raising clouds of smoke in different directions, people in antique 18th century clothes are looking at the train, people are standing still and not moving",9:16,1080x1920,30.0,5s,"cloud, smoke, direction, people, century, clothe, train"
clips/The girl and the tiger.mp4,The girl kisses the tiger.,The girl kisses the tiger.,34:59,1088x1888,30.0,5s,"girl, tiger"
clips/Leather pants Night City Woman.mp4,she turn back to looking to you focus zoom camera,she turn back to looking to you focus zoom camera,9:16,1080x1920,30.0,5s,camera
clips/Mini workers.mp4,"> Red glitter nail, red lights, tiny women. Animate: (1) Smooths glitter, intently focused. (2) Wipes brow, exasperated sigh. (3) Gently taps nail, checking finish. (4) Admires work, steps back. Nail shines, lights pulse.","> Red glitter nail, red lights, tiny women. Animate: (1) Smooths glitter, intently focused. (2) Wipes brow, exasperated sigh. (3) Gently taps nail, checking finish. (4) Admires work, steps back. Nail shines, lights pulse.",9:16,720x1280,30.0,5s,"glitter, nail, light, woman, smooth, wipe, brow, sigh"
clips/Chinese New Year.mp4,snowing and flower are swinging,snowing and flower are swinging,2:3,768x1152,30.0,10s,flower
clips/Jet in Battle.mp4,"speed pov, plane flying at high speed","speed pov, plane flying at high speed",9:16,1080x1920,30.0,5s,"speed, pov, plane"
clips/Celestial Gaze.mp4,"A hyper-realistic extreme close-up of an eye with intricate details. The subject blinks naturally, with the eyelid smoothly closing and reopening. The eyelashes move slightly with each blink, reacting to the motion. The eye subtly shifts focus, creating lifelike micro-adjustments. Light reflections change dynamically on the glossy surface of the eye, enhancing realism. The skin around the eye has a fine texture with slight muscle movements accompanying each blink. The lighting is soft and diffused, casting natural shadows and highlights. Natural and realistic motion.","A hyper-realistic extreme close-up of an eye with intricate details. The subject blinks naturally, with the eyelid smoothly closing and reopening. The eyelashes move slightly with each blink, reacting to the motion. The eye subtly...",36:55,1152x1760,30.0,5s,"close, up, eye, detail, subject, reopening, eyelash, blink"
clips/War Council.mp4,"In a richly detailed, hand-drawn animation style reminiscent of Studio Ghibli, the three animal officers actively engage in their strategic discussion. The fox gestures smoothly, tracing a route on the map with precision. The elephant nods slightly, adjusting its posture while occasionally tapping the table in thought. The weasel listens intently, shifting its hands and adjusting its uniform as it reacts to the conversation. The maps shift slightly as they are pointed at or moved. The warm lantern light flickers softly, casting subtle shadows that shift as the characters move. Expressions change naturally—eyes narrowing in thought or glancing at each other for confirmation. The scene conveys deep concentration and diplomacy, as if history is being written in real-time. Natural and realistic motion enhances the sense of an intense war council.","In a richly detailed, hand-drawn animation style reminiscent of Studio Ghibli, the three animal officers actively engage in their strategic discussion. The fox gestures smoothly, tracing a route on the map with precision. The elephant...",9:16,1080x1920,30.0,5s,"hand, animation, style, studio, ghibli, animal, officer, discussion"
clips/Finger kitten.mp4,"Create a lifelike animation of a tiny kitten wearing a colorful costume with a blue and red theme, sitting on a human fingertip. The kitten moves its head gently from side to side, blinking occasionally, and its ears twitch slightly, as if reacting to a soft sound. The movements are subtle and realistic, keeping the kitten's adorable nature intact. The background stays softly blurred, and the human hand remains completely still to maintain focus on the kitten's delicate movements.","Create a lifelike animation of a tiny kitten wearing a colorful costume with a blue and red theme, sitting on a human fingertip. The kitten moves its head gently from side to side, blinking occasionally,...",9:16,720x1280,30.0,5s,"animation, kitten, costume, theme, fingertip, head, side, ear"
clips/rabbit.mp4,"the rabbit hops around the basket and collects and puts in it colorful Easter eggs,the camera follows the subject moving","the rabbit hops around the basket and collects and puts in it colorful Easter eggs,the camera follows the subject moving",9:16,720x1280,30.0,5s,"rabbit, basket, easter, egg, camera, subject"
clips/king shark.mp4,The giant shark runs towards the camera slowly. The water is moving as he walks,The giant shark runs towards the camera slowly. The water is moving as he walks,9:16,1080x1920,30.0,5s,"shark, camera, water"
clips/The couple loves each other.mp4,Hãyđến với tôi là tôi muốn tôi muốn tôi muốn hTôi muốn haiTôi muốn haiTôi muốn I,Hãyđến với tôi là tôi muốn tôi muốn tôi muốn hTôi muốn haiTôi muốn haiTôi muốn I,23:37,736x1184,30.0,10s,"hãyđến, tôi, muốn, htôi, haitôi"
clips/한복을 입은 소녀.mp4,"He looks at the camera with a smile. The eyes blink naturally, and the hair shakes slightly in the wind. a slow-motion video","He looks at the camera with a smile. The eyes blink naturally, and the hair shakes slightly in the wind. a slow-motion video",13:17,832x1088,30.0,5s,"camera, smile, eye, hair, wind, motion, video"
clips/Puteri Saadong.mp4,Princess turn back walk to throne and sit,Princess turn back walk to throne and sit,9:16,720x1280,30.0,10s,"princess, throne"
clips/happy.mp4,"Camera movement:- Slow zoom-in towards the woman's face to capture her joyful expression.- Slight handheld shake effect to add an energetic, lively feel.- Gentle left-to-right pan to follow the motion of the confetti.Object animation:- Confetti slowly falling and slightly rotating for a natural floating effect.- The candle flames flickering softly as if reacting to a light breeze.- A subtle bounce effect on the balloons to simulate movement in the background.- The woman's sunglasses reflecting ambient light dynamically.Extra effects:- Soft glow around the candles to enhance the warmth of the celebration.- Subtle sparkling effect on the colorful decorations for added vibrancy.","Camera movement:- Slow zoom-in towards the woman's face to capture her joyful expression.- Slight handheld shake effect to add an energetic, lively feel.- Gentle left-to-right pan to follow the motion of the confetti.Object animation:- Confetti...",9:16,720x1280,30.0,5s,"camera, movement:-, slow, zoom, in, woman, face, expression.-"
clips/Big tiger.mp4,"The young woman caresses the tiger with her hand, the movements are realistic and soft, the woman's hand is elegant, beautiful and realistic","The young woman caresses the tiger with her hand, the movements are realistic and soft, the woman's hand is elegant, beautiful and realistic",9:16,720x1280,30.0,5s,"woman, tiger, hand, movement"
clips/Reviving Birds.mp4,"fixed camera, The bird comes to life and and flaps its wings","fixed camera, The bird comes to life and and flaps its wings",9:16,1080x1920,30.0,5s,"camera, bird, life, wing"
clips/PINK SINGER 2323.mp4,talking seriously,talking seriously,36:55,1152x1760,30.0,5s,
clips/Модель позирует перед камерой.mp4,"the camera follows the subject moving ,девушка модель позирует, улыбается, смотрит в сторону, затем снова в камеру и уходит","the camera follows the subject moving ,девушка модель позирует, улыбается, смотрит в сторону, затем снова в камеру и уходит",13:17,832x1088,30.0,5s,"camera, subject, moving, девушка, модель, позирует, улыбается, смотрит"
clips/Công tí hon.mp4,The peacock happily perches on the finger.,The peacock happily perches on the finger.,33:59,1056x1888,30.0,5s,"peacock, finger"
clips/Runway Strut.mp4,Models with wings walking the catwalk,Models with wings walking the catwalk,9:16,1080x1920,30.0,5s,"model, wing, catwalk"
clips/Preparing.mp4,"A close-up of cybernetic athletes gearing up for competition. The camera moves dynamically, showing their high-tech suits and glowing data overlays","A close-up of cybernetic athletes gearing up for competition. The camera moves dynamically, showing their high-tech suits and glowing data overlays",9:16,1080x1920,30.0,5s,"close, up, athlete, competition, camera, tech, suit, datum"
clips/Real to art.mp4,A man and his dog are walking along the side of a house.,A man and his dog are walking along the side of a house.,4:5,1280x1600,30.0,5s,"man, dog, side, house"
clips/''The Eye of the Night queen''.mp4,"The Night Light cyan eye with crossed pupil of the Nightmare Moon is staring at someone or something, the glow of the eye is Ominous sign","The Night Light cyan eye with crossed pupil of the Nightmare Moon is staring at someone or something, the glow of the eye is Ominous sign",2:3,768x1152,30.0,5s,"night, light, cyan, eye, pupil, nightmare, moon, glow"
clips/Cute Fennec fox.mp4,"A photorealistic illustration of a fennec fox, small and curious, with large ears and a playful expression, interacting with soap bubbles for the first time. The fennec fox is on soft desert sand, its paw raised as it tries to touch a bubble floating in front of it. The background shows a warm sunset with soft orange and pink hues blending into the horizon, while sparse desert vegetation is scattered around. The bubbles are iridescent, reflecting vibrant colors from the light, creating a whimsical atmosphere. Created using: soft natural textures, fine detail on fur, realistic lighting effects, vibrant reflections on bubbles, dynamic pose, gentle contrast, desert-inspired tones, and cinematic depth of field, hd quality, natural look --ar 16:9.","A photorealistic illustration of a fennec fox, small and curious, with large ears and a playful expression, interacting with soap bubbles for the first time. The fennec fox is on soft desert sand, its paw...",9:16,720x1280,30.0,10s,"illustration, fennec, fox, ear, expression, soap, bubble, time"
clips/Birth of a Lonely Warrior.mp4,"*""A cinematic character showcase of Nix Valorbound, a futuristic female warrior with an athletic, toned build. She wears a sleek, full-body black bodysuit with dimly glowing white circuits pulsing subtly, reinforced with black armored plates on her shoulders, chest, and knees. A flowing black leather cape adds to her commanding presence. Her short black pixie-cut hair stays mostly in place, and her deep black eyes exude focus and determination. Every movement is precise and controlled.The video features a smooth, natural range of motion as she poses for the viewer, highlighting her design and expressions.","*""A cinematic character showcase of Nix Valorbound, a futuristic female warrior with an athletic, toned build. She wears a sleek, full-body black bodysuit with dimly glowing white circuits pulsing subtly, reinforced with black armored plates...",9:16,1080x1920,30.0,10s,"character, showcase, nix, valorbound, warrior, build, body, bodysuit"
clips/Potato.mp4,"A sentient potato creature standing in a mystical forest, blending fantasy and realism. Its body is round and textured like a real potato, covered in dirt spots and natural imperfections. The creature has a wise and slightly grumpy expression, with a bushy mustache and wrinkled skin. It wears a worn-out, tattered hat and an old vest with brass buttons, giving it a rustic, adventurer-like appearance. The potato creature holds a small shovel in one hand, as if it has been tending to the earth, and a sprouting plant in the other. Moss, vines, and small mushrooms grow subtly on its clothing, blending it seamlessly with the lush forest environment. The background is filled with soft, mystical light filtering through dense, ancient trees, creating a magical, fairy-tale atmosphere. The creature's eyes are deep-set and wise, full of character and history","A sentient potato creature standing in a mystical forest, blending fantasy and realism. Its body is round and textured like a real potato, covered in dirt spots and natural imperfections. The creature has a wise...",9:16,720x1280,30.0,5s,"sentient, potato, creature, forest, fantasy, realism, body, dirt"
clips/Love Gesture.mp4,a girl making a love gesture,a girl making a love gesture,13:19,832x1216,30.0,5s,"girl, love, gesture"
clips/Girl.mp4,"soft light,simple background,peaceful,Shallow Depth of Field,the camera follows the subject moving","soft light,simple background,peaceful,Shallow Depth of Field,the camera follows the subject moving",9:16,720x1280,30.0,10s,"light, background, depth, field, camera, subject"
